16	guilty	I always feel bad whenever I cheat on my diet. It's so hard to disciplined with all the temptations around me.
4	terrified	I do not like being around large animals, especially bears.
5	joyful	christmas
3	faithful	My work laptop just recently crashed. However, I'm certain I will be able to fix it myself instead of waiting weeks and weeks for IT to fix.
3	faithful	Me and this girl were going steady. I matched with a better looking girl but I stayed with my girl since I liked her a lot.
25	anticipating	I'm excited to start a new project at work
28	content	lifes going good right now
17	surprised	Was grocery shopping, and saw my old best fried in the dairy aisle. Haven't spoken to them in like ten years, even though we used to be really close. We caught up a little bit, and exchanged numbers to talk more later. Funny how small the world is sometimes.
30	apprehensive	Feeling strange about payday. It is a stressful time and even more so now when dealing with mental illness of the one getting the payday.
17	surprised	I was living at a backpackers and had tried talking to this cute German girl but she just ignored me all the time. So I thought she hated me.  Until she decided to open up one night and let me get to second base. 
13	annoyed	I do the dishes at my house.  I can't stand it when I go to do them, and my wife has put a plate in there full of food still.
3	faithful	I have always been faithful to my girlfriend of 2.5 years
17	surprised	I was excited that my neighbor came to my door
19	confident	I think I did very well in my work and will have a fantastic design to show my boss! I put so much effort into this it can't possibly be bad
18	nostalgic	I love telling my kids stories about when I was younger. As if they don't know the differences between our generations
21	disappointed	I expected a hike in my package. But I didn't get it. It makes me sad.
2	proud	My nephew just said his first words last week.
12	excited	I get to visit my family next week. I am so stoked. I have not seen them in forever!
6	angry	I was waiting in a long line to take the bus. Two young women cut the line and go directly in front everybody.
26	anxious	I am nervous about my upcoming job interview, it has been awhile
20	furious	There was someone in the supermarket on SAturday who had their toddler pushing the trolley. It was so busy and they were just geting in the way so I got furious.
25	anticipating	I am waiting on my grad school interview. 
18	nostalgic	I used to play video games in my childhood. My daughter is playing the same game with updated version. It remembers me my childhood.
24	disgusted	I spit in my coffee cup this morning and it had leftover coffee in it too. I totally forgot and drank it!
21	disappointed	I went to Mcdonald's and they totally messed up my order.  I am so upset about it.
18	nostalgic	I remember eating Cracker Jacks as a kid.  Those were the good old days.
31	devastated	My laptop was destroyed when my toddler spilled water on it. I was so upset because I lost all of the baby photos that I had stored on it. 
4	terrified	I was deathly afraid of spiders. I moved into a house that had every kind of spider you can imagine.
10	prepared	I had to write a essay for class. Luckily it was on a topic i love.
21	disappointed	We had planned on a beach vacation this year, but it was not to be.  Unfortunately the condo we rented had a fire and burned to the ground and we didn't have time to find another place.
21	disappointed	A guy cut us off in the car today and almost made us get in a car accident. I don't understand why people can't just try to drive to not kill others. It's not a joke.
1	afraid	i was scared walking home alone the other night
9	grateful	My dad bought me my first car!
6	angry	I'm upset about a project my daughter is working on.
4	terrified	had hellp syndrome with 1st child.  almost died
21	disappointed	the chargers are poised to have a great season, yet we keep having injuries during the preseason
1	afraid	I have a secret.  I hate being in the dark.  It terrifies me
17	surprised	I was surprised by the weather this morning. I was not expecting sunny
26	anxious	Work has been slow lately, making me stressed.
17	surprised	In the world cup 2018, I never thought that, France would win the cup. I was so amazed.
10	prepared	I am getting ready to take the gre and I am trying to get everything ready.
19	confident	I feel sure that I can get my goals done
26	anxious	I cant wait to relocate again. 
24	disgusted	I recently watched a hot dog eating contest.  I was sickened by what I saw.
9	grateful	I feel this way towards my husband, he is the best.
31	devastated	My ex wife and I got a divorce a couple years back. Hardest thing I have ever gone through.
11	embarrassed	I left my house today with a shirt that had a hole in it. I didn't notice until a stranger pointed it out and I was so ashamed!
2	proud	I just got a new job and have been making enough to pay bills. Feels nice not to go add more debt.
6	angry	I was having a great day until someone rear ended my bumper on the way home
7	sad	My mother passed away today. It was awful.
15	ashamed	I have been eating a lot of sugar free candy recently and it made my bowels loose if you know what I mean. 
18	nostalgic	Just went by the lake. Made me think of a friend I used to play with a lot when we were little.
4	terrified	I am terrified of spiders
9	grateful	I am very happy to have my best friend. He always checks up on me
28	content	i stayed in watching netflix last night
17	surprised	I won 20$ off a lottery ticket this morning. Didn't expect it to be honest!
2	proud	I am so proud of my wife.
21	disappointed	We were supposed to go out of town for labor day.  But we had to cancel, our daughter needs surgery on her ankle.  She fell off her horse.
17	surprised	My parents just bought me a new car for my birthday. I couldn't believe it. I woke up and looked outside and there was a car with a big bow on it.
19	confident	Walking around in this little red dress I got the other day made me feel on top of the world! It was strapless and I paired it with some black heels and looked absolutely fabulous!
27	hopeful	I've recently opened up my own business and I'm hoping that it'll be successful!
15	ashamed	I went to church this past Sunday and the most horrible thing happened.  I called my pastor by the name of the old pastor!
13	annoyed	I was making myself a pancake the other day and my dog kept bothering me because he was upset.
14	lonely	I have nobody living with me. I feel all alone all the time.
21	disappointed	I gambled away a large chunk of money my grandmother left to me when she died. I thought I could put down most of it and double it, and pay for my college. I thought it was a sure thing, and now I have none of it.
7	sad	My little boy is starting Kindergarten and I'm sad he's growing up so fast.
19	confident	Just came back from a job interview. Seem to hit it off with the interviewer.
4	terrified	I was cleaning out my bathtub drain this morning. For the first time ever my cat decided to jump into the bathtub, she got covered in diluted bleach
9	grateful	I accidently left my purse in the shopping cart and drove off, when I returned someone had returned it to the store's lost and found. 
22	caring	My partner has some work related problems lately. I am trying to give her emotional support by taking her out to distract her from work
20	furious	My cats are tearing up my basement! They've been so bad lately and just ripping up valuable furniture. They are acting like little demons.
15	ashamed	I yelled at my dog to come inside. I feel so bad.
7	sad	I cried when I had to return to work after my vacation.
28	content	There's nothing like being in your house after all your relatives have left after coming over for a long weekend visit. It's nice to see them, but once the frenetic energy is done with and you can kick your feet up... it's rewarding.
12	excited	I can't wait for the new Venom movie to come out! I'm a big fan of Tom Hardy!
7	sad	It's tough seeing my dog get old and have trouble walking now.
23	trusting	I was at a company picnic with co-workers. I walked away from the picnic to another area of the park with 3 co-workers I felt trusting with and even felt they were friends. The 3 guys ended up attacking me and leaving me for dead. I'm not so trusting now.
27	hopeful	I just put in an application to get a police dog who failed his training.  I know the process to get one is difficult, but I'm crossing my fingers
8	jealous	I saw my boss driving a brand new car today. I wish I could afford things like that
16	guilty	i felt bad when i couldnt get a gift my daughter wanted
26	anxious	I once was in a car with my friend who was really high and I was pretty scared. I thought that he would drive really badly but he didn't, but it was still worrying.
20	furious	My cat tore apart my favorite book. She managed to do it while I went to get a package
31	devastated	The chain on the necklace my boyfriend gave me broke and I lost the pendant. It was so beautiful and I  can't find it anywhere!
14	lonely	Looks like it's going to be another lonely Sunday.  All my room mates went back to their home towns.
29	impressed	My son is getting pretty good at playing the drums. I always wish I learned how to play an instrument, but never had the courage to. Glad that I motivated him to play and very happy that he's actually getting pretty decent.
28	content	I got sit on the patio and read comics all weekend. It was calm
1	afraid	My friend's eyes keep hurting at night. She's been to the doctor, but they can't find anything wrong with her.
17	surprised	I won a  bet for $50 I had forgotten all about.
2	proud	I had my annual review at work.  I got a raise and the best possible score possible
3	faithful	I have this boyfriend,  he is such a nice person , I promise myself not to cheat on him
29	impressed	I watched a football game last night and saw the most amazing catch.
4	terrified	When my kids are too quiet.
24	disgusted	I ate 20 pizzas today. I never felt so disgusted with myself.
8	jealous	My sister went to the movie with my best friend instead of me.
28	content	We're finally settled in one place after moving around a lot.  It's so nice to be able to put down roots.
31	devastated	My daughter had the sweetest little hamster.  One day she went to feed it and it had died, she was crushed.
6	angry	I can't believe I lost another bet to my sister. I think she cheats.
20	furious	My apartment complex is nickel and diming me and counting off so many things wrong with the apartment to detract from my security deposit as I get set to leave after this month. I know people said to expect to never see your security deposit again, but this is ridiculous! I feel like the apartment is pretty much exactly the same!
29	impressed	I felt this way when I attended Disney World.
29	impressed	My son is part of his school soccer team. He is very skilled.
19	confident	I start at my new school next week. I feel like I should be nervous, but I'm not. I know it will go great.
14	lonely	I feel abandoned.
14	lonely	I haven't made any friends since I moved out here.
20	furious	I was in a hurry to get home but I hit every red light and was late. By the time I got home I was fit to be tied.
6	angry	My father promised to buy me a car when I graduate from university. He never did.
1	afraid	There were really loud storms last night. I have never liked thunderstorms and I thought my windows would break.
10	prepared	I never stop working out.
7	sad	I found out yesterday that my dad had a stroke last month.  No one even told me until now!
25	anticipating	Back when I used to wrestle I always expected my opponent to be better than me, so I would go 110% in every match
13	annoyed	My brother wont stop making fun of my pimple.
12	excited	I am leaving for a three month trip overseas. I cant wait to leave. Its all I can think about.
22	caring	My best friend's dog died and she has been really upset. I brought over some pizza and movies to cheer her up.
29	impressed	"My toddler is learning how to talk and what objects are called. The other day he was at my parents house and came out of his room with a stuffed giraffe and told everyone, ""look, giraffe!"" We all confirmed that none of us taught him what a giraffe was, so we were surprised he knew what it was. "
2	proud	I felt very happy to see my new puppy graduate from his puppy class. He was at the top of his class!
28	content	I am going to sit on the porch tonight and read comics. Its simple but relaxing
14	lonely	All of my friends aren't speaking to me and I don't know why.
2	proud	I was super proud when my son got the honor roll.
0	sentimental	I saw a family on their porch while I was out on my morning jog and I thought about when my daughter still lived at home.
6	angry	Every time I was the Phantom Menace, I get so mad. What was George Lucas thinking?!
22	caring	When I lost a huge sum of money
2	proud	I made a brilliant pizza this week. It was great
17	surprised	My friend moved far away and I have really been missing her. My boyfriend flew her here for my birthday without telling me. I was not expecting that at all!
16	guilty	I definitely over-ate today. I'm not overweight, but I do want to lose like five pounds. I also want to have positive eating habits. But eating vegetables is so uninteresting to me...
1	afraid	i was scared to walk home last night
16	guilty	I stole my roommates socks cause I ran out. I feel bad. 
5	joyful	I just got a raise at work.  I am so happy about it.
29	impressed	I was enjoyed the Broadway show Hamilton. I didn't think I would.
24	disgusted	I was walking along in the park. And then I took off my shoes and two minutes later I stepped in a gigantic pile of dog poo!
9	grateful	I am so glad I woke up every day.
12	excited	I can't wait until I get paid. I am going SHOPPING
12	excited	im gonna move to a different state
9	grateful	My husband's grandma visited after we had our third baby and she made us tons of food and also bought us some new kitchen stuff and a rice cooker.
7	sad	I was reading the news and came across a story about children being killed in a fire. It hurt my heart to think about it.
1	afraid	I am afraid of spiders.
27	hopeful	i put in for a new job. i think i have a good shot at it.
25	anticipating	I can't wait til my birthday next year. I'm gonna take a cruise
17	surprised	I got an unexpected parcel in the post this week
23	trusting	I'm really gullible. I will believe anything
23	trusting	I am waiting on my friend to come over. They are bringing me a medicine for my pet.
21	disappointed	When I heard the new Fallout game wasnt a standard rpg I was quite surprised and sad
22	caring	I was there for my brother when he was sad about his girlfriend leaving. I comforted him.
9	grateful	I found $10 on the ground.  It was at a time I particularly needed it.
12	excited	I will be taking a trip to SE Asia next week. I cant wait.
29	impressed	I was pleased with my youngest daughters progress in learning the piano last night as she played for us.
23	trusting	I let my cousin babysit my infant.
12	excited	going to visit my brother
13	annoyed	it drives me nuts when someone stands right by me in line
1	afraid	I was cleaning my garage and a huge spider crawled on to me!  I am super scared of spiders!
4	terrified	i'm so worried about my appointment on thursday.
3	faithful	I have never cheated on a person I have been in a relationship with. I feel that would be wrong to do
18	nostalgic	I was going through old photos of my family and when I was younger.
29	impressed	booked a cheap hotel for my work trip and its surprisingly upscale and nice
8	jealous	I have never been able to afford a car since we are pretty poor. My friend, on the other hand, has gotten 3 free cars.
28	content	I feel like everything is falling into place for me. I am so happy
8	jealous	Becky got new shoes and they were the ones I wanted. I think she does this on purpose to make me mad.
17	surprised	I found a twenty dollar bill on the ground today.  I was shocked to find it.
20	furious	I can't believe mt ex just moved out of the state without telling anyone. He is such a jerk
16	guilty	I ate an entire pizza today. That is so bad.
12	excited	I'm looking forward to my daughter's Fall concert.
20	furious	My dog elephant pooped on the rug yesterday. I was so mad!
1	afraid	I heard a noise outside my window last night that sounded like someone tapping on the window. I was terrified. It turned out to be a bird on a tree limb.
22	caring	I am helping a friend that has lost his job recently.
18	nostalgic	I miss my old house in Orlando
17	surprised	I saw a bird fly into my window today
17	surprised	I was baffled at the way some people take things
19	confident	I just lost 10 pounds. I feel a million bucks after buying some new clothes.
27	hopeful	WE just finished our fiscal year at my job.  My compensation is tied to meeting a number goal by the end of that year. With about a month left, I really wanted to hit my number goal and thought I would be able to. 
12	excited	Just recently started a new job for higher pay. Can't wait to see my paycheck!
13	annoyed	Neighbors get on my nerves
4	terrified	I drove past a lonely road where is a hideout for criminals
6	angry	I had people stay at my house while I was  gone over the weekend, so they wouldn't have to pay for a hotel. When I came back, they had left a mess and didn't really put in much effort to put things back where they found them. They were supposed to be good friends, too.
15	ashamed	i farted in a barnes and noble once and someone smelled it.
12	excited	We are going to disney world this year!
25	anticipating	My girlfriend is mad at me, and I feel like when we try to have another discussion tomorrow about why we're fighting, she's just going to get even more angry with me. We're not the best at communicating.
20	furious	My daughter ate all of my strawberry shortcake ice cream bars. I cant believe her
10	prepared	Recently I led a meeting in which I felt very well, I felt that everyone understood what I said.
1	afraid	I was camping last weekend in a tent and I heard some animal walking outside our night one night. When I woke up we seen these large footprints that were nothing like any animal we've seen before.
28	content	I'm off work and at home and relaxing. My day is finished.
23	trusting	I am having operation and am hoping it will go well!!
14	lonely	i live 800 miles from my family and i have no local friends.
14	lonely	I went to the park all alone. It was quite depressing.
23	trusting	I have to go back to work soon after being off on maternity leave. I will be leaving my baby with a neighbor.
10	prepared	I have my interview for my new job tomorrow. Never felt more ready.
13	annoyed	My brother dumped out all of my cards.
17	surprised	I went to the restroom and when I went to wash my hands there was a frog on the sink handle. I almost touched it.
12	excited	I've got lasagna in the oven. I hope it turns our well!
14	lonely	This was a hard weekend. Second weekend alone. It's different living alone.
21	disappointed	I just got word that I did not get the job I really wanted. I thought the interview went well too.
19	confident	I am sure I will do well on my test tomorrow. Wish me luck.
17	surprised	When I was a kid, my sister would wear a fake werewolf mask and pop up in the window to scare me.
23	trusting	I remember my mom and I always having a trusting relationship.
9	grateful	My parents took me out eat. It was a really nice thing for them to do.
14	lonely	I moved an hour away from my sister. We lived really close before that so we spent time together a lot.
19	confident	My daughter was taking part in a play at school. I rehearsed her lines with her a great deal. I knew she was ready to nail this performance.
7	sad	I purchased a robot. And the robot got broken after using it for just one week.
25	anticipating	I regularly put in orders for items online and as per the usual have them shipped instead of picking up at the store. The waiting and anticipation for the items is bad sometimes I check tracking even though I know its otw
22	caring	There are 2 cats that come by my home every night. I leave food out for them.
9	grateful	I was thankful when i found my dog!
2	proud	My friend got a huge scholarship
12	excited	I found twenty dollars in my pants!
17	surprised	I was surprised when I was accepted into Harvard.
11	embarrassed	I left my wallet and home and went grocery shopping. What a nightmare
4	terrified	There was a mouse in my kitchen once. I am still afraid when I go in there
3	faithful	I will always stay with my husband no matter what
1	afraid	when a dog was running at me in the dark
9	grateful	i have such a great family, i love my wife and son
11	embarrassed	I was in a meeting with my boss one time talking about a serious subject. I spilled a whole of water on his desk. 
16	guilty	I secretly ate the rest of my roommate's chips and feel a bit bad about it.
6	angry	I am so mad at the republicans.
12	excited	I just found out that my supervisor approved a pay increase for me starting next week!  It was completely unexpected and I am elated!
18	nostalgic	Today I discarded my luggage bag which became very old. It was my first bag that my uncle gave me as a gift when starting my college life away from home. He passed away later and this bag is the only reminder of him
1	afraid	I was just diagnosed with breast cancer, just at its first stage, and I don't even know how to feel or what to do.  Its terrifying.
7	sad	My cat got hit by a car. I had just got home from hockey.
13	annoyed	i was upset when i was told i couldnt leave work on time
14	lonely	I just moved to a new city where I don't know anyone. I don't have any friends or family around.
19	confident	I have to put together an IKEA drawer later.  I am sure it will be easy.
16	guilty	I feel bad that I work too much and dont see my daughter. 
13	annoyed	At work, two coworkers are making too much noise. They are  bothering me in my work.
28	content	after quitting school for two years I am finally going back
18	nostalgic	Time goes by so fast when you have a baby. It makes you long for stages in their growth that are already over.
9	grateful	My girlfriend bought me a new phone.  I am so thankful of her.
20	furious	My daughter ruined her outfit.
25	anticipating	Looking forward to trying some new supplements on Saturday!
26	anxious	I was pretty nervous driving home. It was raining too hard
17	surprised	I once walked in on my with cheating on her diet.
14	lonely	Family went out of town today. Since I start school soon, I couldn't go with them. House is empty, just hear some outside noises of passing cars and some birds. Feels a little like I was abandoned, even though no one had any other choice to do anything other than what they did. Oh well
13	annoyed	My dog pooped on the carpet yesterday. I was so annoyed!
1	afraid	I ma very anxious about the country these days.
14	lonely	My wife is going overseas for 1 month i will feel so lonely
15	ashamed	I pretended not to hear a friend of mine when she was calling to me from down the road.
17	surprised	I once won an award for writing a poem in a competition I didn't enter.
13	annoyed	I took the subway home from work today. Due to a police investigation I had to wait a really long time for the train and then it was really crowded.
17	surprised	Went fishing this weekend
0	sentimental	I was forced due to a family emergency to get rid of our family dog and move 550 miles away. It was one of the saddest moments in my life, in our lives... The dog was my first dog ever and my little buddy.  Tank loved me so much that when I drove off and looked in my rear view at him I cried like a baby. I cried as if my children were moving away from me. It was very sad.
24	disgusted	I ran over a possum today. It was so gross.
16	guilty	I robbed my grand parents once because of my addiction to drugs. They didn't notice but I feel bad about it.
19	confident	I recieved an A on my test and i feel smart!
8	jealous	I just got another new neighbor with a nice car. This is really hurting my ego.
30	apprehensive	I went paragliding yesterday.
20	furious	One time I witnessed a waiter refuse service to a black couple.  Not only did she refuse service, but she said some very rude and derogatory things to them.  I was so mad I left the restaurant and offered to take the couple to another place to eat.
25	anticipating	My appraisal is coming up next week, I am looking forward for a good hike
4	terrified	So, I'm dog-sitting for my neighbor right now while she's out of town, and one of them isn't acting right. They're not eating, and they seem all morose. I think I might have to take it to the vet...
17	surprised	I bought a lottery ticket and won a prize. I never win so this was unexpected.
29	impressed	At age 5 Months my son started to walk
19	confident	I have big tests in three of my classes this week! I'm not worried about it though. I'll do fine.
16	guilty	I saw this old lady's cart hit a car, and I didn't report her to the owner.
7	sad	I found out that someone that I knew from high school is really sick and might die soon
26	anxious	I'm worried about my job interview tomorrow, I really want this job.  I hate this feeling!
10	prepared	I was at the store the other day when I was asked to show my ID to buy glue. I'm glad I keep my ID on me.
6	angry	Some one took away my lawn mover 
25	anticipating	My parents always taught me the value of patience.  A couple of Christmases ago I woke up on xmas eve to see if gifts were there but there was nothing...then the next day I got an xbox 360
4	terrified	My department just got shut down.
16	guilty	I ate the last ramen.
31	devastated	My mom, who's in her 60s, lost her best friend today, who passed away. She was one of the only friends my mother had, and I feel sad for her since she lost a connection to her childhood and past. She seems really lonely.
31	devastated	I can not believe Stan Mikita died.
2	proud	Went back to school at 40. Finally got a degree.
0	sentimental	I keep my kids on all my screensavers. They motivate me
17	surprised	Today is my birthday and when I walked in the door all my friends jumped out and yelled surprise! It was amazing!
15	ashamed	i felt bad when i couldnt get my daughter the gift she wanted
28	content	I feel very satisfied with life right now. My friends and family are healthy, and I am doing good in my classes
21	disappointed	My cat vomited on my shoes the other day
24	disgusted	I accidentally stepped in dog feces today.  I was really grossed out from the smell.
12	excited	I am going on vacation to Disney World in 2 weeks.  Im ready to go and cannot wait
12	excited	I was pretty happy this morning. I got to workout again
4	terrified	I heard a noise in my house late last night. It sounded like someone was walking around in the kitchen. I grabbed my mace just in case.
12	excited	Gareth Bale played his best in the champion's league final. I was thrilled after I watched his game.
28	content	I barely passed my english class. Only needed a C so thats fine by me
17	surprised	Once a friend of mine showed up at my door, I hadn't seen him for years
14	lonely	i live alone work alone
12	excited	I was super excited when I got my new phone! I saved up for a few weeks for it.
1	afraid	I am going to try my grandmas recipe for dressing today. I am scaerd I won't do it justice.
16	guilty	I stole the last of my roommate's pizza when I was drunk, and feel bad about it.
18	nostalgic	I really miss my mother.
24	disgusted	Kids in my neighborhood put dog poop on my front stoop!
1	afraid	I have kids aged from 14-21. I am always worrying that something bad will happen to them. I couldn't live with myself if something did. I love them so much!
24	disgusted	My daughter decided that she would make dinner one night.  She decided to make breakfast for dinner and she's got a bit of a creative side.  We ended up with alfredo sauce on our eggs - it was not good.
17	surprised	This bird chased my cat on our walk.
25	anticipating	I am really looking forward to the upcoming football season.  I can't wait for it to start.
19	confident	Sometimes I have to remind my self that I am being level headed while raising my kids because there really are times that I am positive I am messing everything up
13	annoyed	My neighbors were so loud last night
31	devastated	I think I have a coyote or wolf running around my area. I think it killed a little beaver that lived near the creek  near my house.
11	embarrassed	I went out on a date. I forgot to use the body spray it seems. It must have be smelly for the date
15	ashamed	I managed to lose a lot of money through leaving it on the train
23	trusting	I really appreciate my wife. I know I can depend on her for anything, which is comforting.
4	terrified	 The other week it sounded like a bomb went off. I am in a very dangerous city, so you never know here.
14	lonely	When my mom got another job and my brother left for college, it was always an empty house. It made me feel pretty isolated.
7	sad	I was very depressed and upset when my partner left, we've been together for years and I feel like my time has been wasted.
30	apprehensive	I am a little nervous.  I am starting a new job on Friday.
11	embarrassed	I said a very bad joke during a lunch with my coworkers. I felt so stupid.
28	content	I went to Krispy Kreme the other day and got some donuts while the hot light was on.
16	guilty	I still feel bad about lying to my ex. I just wish It could have ended better
5	joyful	I found $50 in my desk drawer at work.
4	terrified	I am starting my first year of college and I am so afraid.
13	annoyed	MY new neighbors have decided to move their thing around at midnight. IT is so loud
1	afraid	I am going to rock climbing for the first time this weekend and I do not like heights
6	angry	I came back last week at home and I found that my girlfriend left me. She took with her some of my stuff
19	confident	I have a big interview coming up. I am feeling pretty good about doing well.
22	caring	My cat was sick for a couple days when i first got them
24	disgusted	This lady at the store was yelling and hitting her toddler the other day when I was shopping.  I was appalled at what she did.
12	excited	When I was eight my parents got me a dog for Christmas.
23	trusting	I trusted my parents to help me when I was in need and they did.
15	ashamed	I did all this hard work and my wife still left me.
9	grateful	A friend of mine is not feeling well today.  He gave me his tickets to the Kid Rock concert tonight.
31	devastated	My dog just died. It was the worst thing that ever happened to me. 
23	trusting	I put snow tires up for sale on craigslist. It's my first time in many years selling on craigslist after having some bad experiences before so I hope it goes well.
27	hopeful	We have been looking for a house for a few months and finally found one that we love. We put in an offer.
2	proud	I finally got a job
1	afraid	A wasp was in my room this morning.
13	annoyed	My friend Phil really bugs me.
11	embarrassed	When I was in middle school, I remember seeing a question on the board and feeling positive that I knew the answer. When all was quiet and the teacher asked if anyone knew the answer, I confidently spoke up, only to be incorrect.
2	proud	I am so proud about myself. I just got promoted.
20	furious	I was upset at the way the school is functioning this year.
19	confident	I gonna make a homemade pizza for the first time today and its gonna be awesome.
15	ashamed	I once ate an entire bag on m and ms, the day after i started my diet.
10	prepared	I took a trip to Israel last year. I read online about the questions they ask. I was definitely ready for the border agents.
16	guilty	Didn't tip the waitress
31	devastated	I found out a friend of mine from high school passed away.
17	surprised	They're buying everyone shakes today at work.
17	surprised	I was surprised today because my friends threw me a birthday party
11	embarrassed	I was young and dumb so I really liked this girl in my class. Because of this I decided to ask her out over Facebook and her friends were with her and saw that I did that.
5	joyful	Am very happy to have the best family in the world
26	anxious	I just took an HIV test because I'm worried about my partner's fiedelity. I'm really nervous about the results.
16	guilty	When I was a teenager, I was exhorting money from kids in my neighborhood. Now, I feel bad about it.
2	proud	When I lost 20 pounds, I was very happy of my achievement.
1	afraid	I am sort of scared of growing up, it can be daunting
25	anticipating	I can't wait for the new Super Smash Brothers game to be released.
13	annoyed	I can't stand it when you talk to someone who doesn't know a lick of English. It makes everything so difficult...
1	afraid	I'm really scared of going down to my basement. It's so dark down there. 
10	prepared	I have my final math exam tomorrow. Been studying all week and never felt so prepared!
20	furious	I was so mad when my brother beat me in boxing on the WII I kept asking for another round haha
2	proud	My daughter is very good at spelling. She made it to the final round in the spelling bee and she won!
6	angry	My dishwasher leaked and we had to have our whole kitchen and living redone due to the damages.
14	lonely	I ate dinner by myself again.  I hate being by myself all the time.
28	content	After one of the longest days of work i had i was so happy that i didn't have to work for 2 weeks after. I am so happy with myself.
6	angry	I steam cleaned my antique rugs last night but because they are so old they have ta horrible smell. I wish I would have just left them dirty.
9	grateful	My mom was able to help my with school cost
26	anxious	I was waiting on some pregnancy test results from the doctor. My appointment is next week and my nerves are all over the place
24	disgusted	I was irritated when I find out that my girlfried was cheating on me
29	impressed	My nephew just started talking in full sentences!  He went from saying almost nothing to having full conversations.
12	excited	next week ! 
8	jealous	MY friend just got approved for a house loan. I am happy for her, but I want a house too!
4	terrified	I was at the mall and when I got back to my car, it wouldn't start. I know nothing about cars and didn't know what to do besides calling my husband. Thankfully he was able to figure it out
30	apprehensive	A bit worried about the future today. There is so much to get done before winter comes and I only have so many hours in the day
22	caring	I have such a great family. I'm so glad they get to stay home with me
24	disgusted	I am not happy with how the Eagles played yesterday, it was not good
17	surprised	I was surprised to see my son mow the lawn with out even me asking him to.  He's learning.
24	disgusted	that the neighbor lets her cats use the bathroom outside my window 
3	faithful	I'll never stop drinking Dr. Pepper.
0	sentimental	I remember singing in the choir as a child.  It takes me back to a special time.
20	furious	i was mad the other day when i saw someone had put a huge dent in my car door!
22	caring	I hope my daughters are having a good day at school today.
13	annoyed	I got annoyed because I missed a delivery. I now need to go and collect it
9	grateful	Finally got to cut my grass last Sunday and the pull cord that starts the push mower fell off and got chewed up under the mower. Luckily it left enough cord to tie another cord to that so I can start it again,
6	angry	My husband gets cranky when he gets woken up and takes it out on me.
2	proud	I was really happy when my wife decided to quit her job.  It was a bad job for her credentials, and I thought it was really cool of her to start her own practice.
17	surprised	Once i was going to a friend's house a couple of days after my birthday. When i got to my friend's house everyone i knew was there and yelled surprise! never had a surprise party before.
12	excited	i was happy to see that my vacation time was approved at work
27	hopeful	I found a real estate lady who said she could sell my house fairly quickly. 
18	nostalgic	I remember going fishing with my dad.  Those were the days.
29	impressed	I went to my nieces softball competition and was blown away by how good she is. She is so talented!
31	devastated	I was heartbroken when my grandmother passed away, it still hurts me a lot
18	nostalgic	I listened to some old music I used to listen to recently. It literally made me feel like I was reliving the past!
27	hopeful	I hope I will be able to afford a vacation during Christmas break for my kids
24	disgusted	I just had my air conditioning system cleaned out because it wasn't working right.  Wow, the junk that came out of it was awful.  The owner before me never used filters.  
31	devastated	I had to put my ferret to sleep last week.  I am so hurt just thinking about it.
24	disgusted	I once was at a party and I saw a person throw up all over another person. It was so gross!
26	anxious	I am too excited about the upcoming school year
20	furious	I am so mad my brother stole my car.
1	afraid	I hate wasps so much. They always seem to get into my apartment somehow and I turned into a little girl!
12	excited	My girlfriend is visiting after a long time.
1	afraid	This afternoon our neighbors dog got loose and he is very aggressive. The kids were outside playing in the yard. I didn't know what to do! My heart was racing..
18	nostalgic	Driving to visit my mom yesterday reminded me so much of my childhood.
19	confident	I ma sure about France.
21	disappointed	I really wanted to get an A in physics. I was pretty sad when I got a C instead.
16	guilty	I broke up with my girl friend
16	guilty	Went to the bar and forgot to tip the waitress
1	afraid	I was so scared of my uncle. He is so mad at me for not graduating.
7	sad	I just ordered food and it came and it's totally the wrong order.  Now I have to wait another hour for it!
23	trusting	I lend money to my friends's friend. Hoping that he will pay me back
20	furious	I am so mad I can't play soccer this season.
9	grateful	I am so glad I can talk to my parents about things
2	proud	I just recently graduated from college. I was the first in my family to do so. My parents were very happy.
6	angry	My uber had me late to work this morning. I was not happy.
18	nostalgic	I enjoy working on and driving my old truck.
1	afraid	I thought I saw a ghost in my house last night.
12	excited	Im am starting my new job on Monday! I cant wait to get started.
20	furious	My apartment flooded in a storm about a month ago, and the contractor who is supposed to repair the damage has taken three weeks instead of the three days he said it would take to do the repairs.
8	jealous	My friend has a beautiful girlfriend.  He is such a lucky guy.
21	disappointed	 I had been craving krystals for a while now. And when I looked up how to get to one, I realized it was a local thing and the nearest was hundreds of miles away.
17	surprised	When I got a new dog. My mom brought him home to me randomly.
26	anxious	I was startled the other day by a snake.
1	afraid	I was driving through an allay ,dark and lonely,when suddenly my car broke down
14	lonely	My family is visitng extended family in Canada. There's no one to come home to. Feels weird.
10	prepared	My power went out for 3 days last month, but I had gone out and gotten a generator right before.
20	furious	Someone spray painted my car last week.  I am so angry about it.
31	devastated	My neighbors chopped down a tree in my front yard while I was away from my house. I felt so angry and upset.
25	anticipating	I'm starting my junior year in college in a month. I am so excited. I can't wait.
5	joyful	I got an extra 2 days paid time off from work.
18	nostalgic	Watching DVDs of old TV shows. I remember being a child sitting in front of the TV. 
4	terrified	About 6 years ago a really bad storm rolled through my city and a tornado almost hit us. I was really scared
